data,medicamento_id,consumo_unidades,dispensacao_unidades,demanda_nao_atendida,estoque_disponivel,entradas_unidades,ocupacao_leitos_pct,atendimentos_ps
2022-08-27,dipirona,386.0,386.0,0.0,4421.714285714285,0.0,43.0,82
2022-08-28,dipirona,269.0,269.0,0.0,4152.714285714285,0.0,41.6,93
2022-08-29,dipirona,242.0,242.0,0.0,3910.7142857142853,0.0,36.4,71
2022-08-30,dipirona,266.0,266.0,0.0,3644.7142857142853,0.0,42.8,82
2022-08-31,dipirona,214.0,214.0,0.0,3430.7142857142853,0.0,24.9,59
2022-09-01,dipirona,238.0,238.0,0.0,3192.7142857142853,0.0,35.1,59
2022-09-02,dipirona,241.0,241.0,0.0,2951.7142857142853,0.0,57.2,103
2022-09-03,dipirona,254.0,254.0,0.0,2697.7142857142853,0.0,36.9,72
2022-09-04,dipirona,216.0,216.0,0.0,2481.7142857142853,0.0,42.6,80
2022-09-05,dipirona,219.0,219.0,0.0,2262.7142857142853,0.0,51.2,96
2022-09-06,dipirona,233.0,233.0,0.0,2029.7142857142853,0.0,44.0,89
2022-09-07,dipirona,275.0,275.0,0.0,1754.7142857142853,0.0,44.8,96
2022-09-08,dipirona,238.0,238.0,0.0,1516.7142857142853,0.0,31.4,77
2022-09-09,dipirona,274.0,274.0,0.0,1242.7142857142853,0.0,45.5,84
2022-09-10,dipirona,248.0,248.0,0.0,994.7142857142853,0.0,52.6,113
2022-09-11,dipirona,250.0,250.0,0.0,744.7142857142853,0.0,40.3,88
2022-09-12,dipirona,262.0,262.0,0.0,482.7142857142853,0.0,40.3,75
2022-09-13,dipirona,293.0,293.0,0.0,4023.2857142857138,3833.571428571429,43.0,91
2022-09-14,dipirona,254.0,254.0,0.0,3769.2857142857138,0.0,38.7,78
2022-09-15,dipirona,207.0,207.0,0.0,3562.2857142857138,0.0,34.5,53
2022-09-16,dipirona,247.0,247.0,0.0,3315.2857142857138,0.0,33.7,73
2022-09-17,dipirona,295.0,295.0,0.0,3020.2857142857138,0.0,46.4,82
2022-09-18,dipirona,286.0,286.0,0.0,2734.2857142857138,0.0,36.6,82
2022-09-19,dipirona,246.0,246.0,0.0,2488.2857142857138,0.0,33.3,64
2022-09-20,dipirona,330.0,330.0,0.0,2158.2857142857138,0.0,56.6,101
2022-09-21,dipirona,286.0,286.0,0.0,1872.2857142857138,0.0,45.0,77
2022-09-22,dipirona,286.0,286.0,0.0,1586.2857142857138,0.0,45.8,91
2022-09-23,dipirona,347.0,347.0,0.0,1239.2857142857138,0.0,60.2,144
2022-09-24,dipirona,592.0,592.0,0.0,647.2857142857138,0.0,69.5,166
2022-09-25,dipirona,469.0,469.0,0.0,178.28571428571377,0.0,68.8,157
2022-09-26,dipirona,393.0,178.28571428571377,214.71428571428623,0.0,0.0,58.5,128
2022-09-27,dipirona,482.0,482.0,0.0,3499.4285714285716,3981.4285714285716,61.8,139
2022-09-28,dipirona,443.0,443.0,0.0,3056.4285714285716,0.0,56.1,122
2022-09-29,dipirona,400.0,400.0,0.0,2656.4285714285716,0.0,61.7,140
2022-09-30,dipirona,432.0,432.0,0.0,2224.4285714285716,0.0,54.0,132
2022-10-01,dipirona,479.0,479.0,0.0,1745.4285714285716,0.0,72.0,173
2022-10-02,dipirona,518.0,518.0,0.0,1227.4285714285716,0.0,76.7,170
2022-10-03,dipirona,443.0,443.0,0.0,784.4285714285716,0.0,57.1,140
2022-10-04,dipirona,432.0,432.0,0.0,352.42857142857156,0.0,54.1,118
2022-10-05,dipirona,426.0,426.0,0.0,5392.857142857143,5466.428571428572,56.8,133
2022-10-06,dipirona,394.0,394.0,0.0,4998.857142857143,0.0,62.6,139
2022-10-07,dipirona,459.0,459.0,0.0,4539.857142857143,0.0,64.8,151
2022-10-08,dipirona,405.0,405.0,0.0,4134.857142857143,0.0,72.6,152
2022-10-09,dipirona,549.0,549.0,0.0,3585.857142857143,0.0,64.9,141
2022-10-10,dipirona,420.0,420.0,0.0,3165.857142857143,0.0,59.4,146
2022-10-11,dipirona,535.0,535.0,0.0,2630.857142857143,0.0,69.8,153
2022-10-12,dipirona,535.0,535.0,0.0,2095.857142857143,0.0,68.2,165
2022-10-13,dipirona,435.0,435.0,0.0,1660.8571428571431,0.0,57.1,131
2022-10-14,dipirona,397.0,397.0,0.0,1263.8571428571431,0.0,64.1,141
2022-10-15,dipirona,475.0,475.0,0.0,788.8571428571431,0.0,71.4,171
2022-10-16,dipirona,473.0,473.0,0.0,315.8571428571431,0.0,70.0,151
2022-10-17,dipirona,451.0,451.0,0.0,6595.571428571429,6730.714285714286,56.3,131
2022-10-18,dipirona,428.0,428.0,0.0,6167.571428571429,0.0,52.7,119
2022-10-19,dipirona,397.0,397.0,0.0,5770.571428571429,0.0,53.6,122
2022-10-20,dipirona,471.0,471.0,0.0,5299.571428571429,0.0,62.4,146
2022-10-21,dipirona,393.0,393.0,0.0,4906.571428571429,0.0,53.3,101
2022-10-22,dipirona,295.0,295.0,0.0,4611.571428571429,0.0,47.2,89
2022-10-23,dipirona,314.0,314.0,0.0,4297.571428571429,0.0,55.7,101
2022-10-24,dipirona,418.0,418.0,0.0,3879.5714285714294,0.0,72.7,143
2022-10-25,dipirona,405.0,405.0,0.0,3474.5714285714294,0.0,50.7,118
2022-10-26,dipirona,523.0,523.0,0.0,2951.5714285714294,0.0,59.0,129
2022-10-27,dipirona,285.0,285.0,0.0,2666.5714285714294,0.0,38.2,84
2022-10-28,dipirona,255.0,255.0,0.0,2411.5714285714294,0.0,43.3,94
2022-10-29,dipirona,378.0,378.0,0.0,2033.5714285714294,0.0,42.9,91
2022-10-30,dipirona,317.0,317.0,0.0,1716.5714285714294,0.0,46.8,107
2022-10-31,dipirona,280.0,280.0,0.0,7731.214285714287,6294.642857142858,38.0,82
2022-11-01,dipirona,335.0,335.0,0.0,7396.214285714287,0.0,45.9,94
2022-11-02,dipirona,336.0,336.0,0.0,7060.214285714287,0.0,43.0,98
2022-11-03,dipirona,304.0,304.0,0.0,6756.214285714287,0.0,44.9,80
2022-11-04,dipirona,269.0,269.0,0.0,6487.214285714287,0.0,43.1,95
2022-11-05,dipirona,399.0,399.0,0.0,6088.214285714287,0.0,61.2,104
2022-11-06,dipirona,310.0,310.0,0.0,5778.214285714287,0.0,53.7,120
2022-11-07,dipirona,188.0,188.0,0.0,5590.214285714287,0.0,37.6,68
2022-11-08,dipirona,197.0,197.0,0.0,5393.214285714287,0.0,31.1,65
2022-11-09,dipirona,235.0,235.0,0.0,5158.214285714287,0.0,48.4,80
2022-11-10,dipirona,240.0,240.0,0.0,4918.214285714287,0.0,39.4,61
2022-11-11,dipirona,228.0,228.0,0.0,4690.214285714287,0.0,38.2,67
2022-11-12,dipirona,279.0,279.0,0.0,4411.214285714287,0.0,33.0,71
2022-11-13,dipirona,271.0,271.0,0.0,4140.214285714287,0.0,41.0,76
2022-11-14,dipirona,188.0,188.0,0.0,3952.214285714287,0.0,26.5,50
2022-11-15,dipirona,273.0,273.0,0.0,3679.214285714287,0.0,59.6,115
2022-11-16,dipirona,279.0,279.0,0.0,3400.214285714287,0.0,40.2,67
2022-11-17,dipirona,285.0,285.0,0.0,3115.214285714287,0.0,48.6,99
2022-11-18,dipirona,309.0,309.0,0.0,2806.214285714287,0.0,35.3,90
2022-11-19,dipirona,380.0,380.0,0.0,2426.214285714287,0.0,49.5,114
2022-11-20,dipirona,228.0,228.0,0.0,2198.214285714287,0.0,40.8,70
2022-11-21,dipirona,254.0,254.0,0.0,1944.2142857142871,0.0,45.3,77
2022-11-22,dipirona,222.0,222.0,0.0,1722.2142857142871,0.0,42.1,69
2022-11-23,dipirona,225.0,225.0,0.0,1497.2142857142871,0.0,22.2,43
2022-11-24,dipirona,211.0,211.0,0.0,1286.2142857142871,0.0,32.9,52
2022-11-25,dipirona,215.0,215.0,0.0,1071.2142857142871,0.0,34.0,47
2022-11-26,dipirona,201.0,201.0,0.0,4776.642857142859,3906.4285714285716,26.5,56
2022-11-27,dipirona,241.0,241.0,0.0,4535.642857142859,0.0,41.5,80
2022-11-28,dipirona,238.0,238.0,0.0,4297.642857142859,0.0,40.9,75
2022-11-29,dipirona,261.0,261.0,0.0,4036.6428571428587,0.0,30.5,52
2022-11-30,dipirona,186.0,186.0,0.0,3850.6428571428587,0.0,21.5,44
2022-12-01,dipirona,217.0,217.0,0.0,3633.6428571428587,0.0,32.9,59
2022-12-02,dipirona,256.0,256.0,0.0,3377.6428571428587,0.0,30.4,52
2022-12-03,dipirona,214.0,214.0,0.0,3163.6428571428587,0.0,30.8,51
2022-12-04,dipirona,260.0,260.0,0.0,2903.6428571428587,0.0,40.3,83
2022-12-05,dipirona,196.0,196.0,0.0,2707.6428571428587,0.0,38.7,77
2022-12-06,dipirona,278.0,278.0,0.0,2429.6428571428587,0.0,43.8,87
2022-12-07,dipirona,257.0,257.0,0.0,2172.6428571428587,0.0,37.7,64
2022-12-08,dipirona,276.0,276.0,0.0,1896.6428571428587,0.0,42.8,87
2022-12-09,dipirona,182.0,182.0,0.0,1714.6428571428587,0.0,33.2,61
2022-12-10,dipirona,262.0,262.0,0.0,1452.6428571428587,0.0,39.1,72
2022-12-11,dipirona,304.0,304.0,0.0,1148.6428571428587,0.0,38.0,92
2022-12-12,dipirona,200.0,200.0,0.0,948.6428571428587,0.0,29.4,40
2022-12-13,dipirona,318.0,318.0,0.0,630.6428571428587,0.0,36.6,66
2022-12-14,dipirona,302.0,302.0,0.0,328.6428571428587,0.0,42.4,82
2022-12-15,dipirona,228.0,228.0,0.0,100.6428571428587,0.0,38.4,60
2022-12-16,dipirona,288.0,288.0,0.0,3308.7142857142876,3496.071428571429,37.6,91
2022-12-17,dipirona,291.0,291.0,0.0,3017.7142857142876,0.0,37.5,91
2022-12-18,dipirona,284.0,284.0,0.0,2733.7142857142876,0.0,44.4,85
2022-12-19,dipirona,312.0,312.0,0.0,2421.7142857142876,0.0,42.9,84
2022-12-20,dipirona,248.0,248.0,0.0,2173.7142857142876,0.0,40.1,74
2022-12-21,dipirona,168.0,168.0,0.0,2005.7142857142876,0.0,31.6,57
2022-12-22,dipirona,202.0,202.0,0.0,1803.7142857142876,0.0,36.5,58
2022-12-23,dipirona,249.0,249.0,0.0,1554.7142857142876,0.0,40.4,66
2022-12-24,dipirona,223.0,223.0,0.0,1331.7142857142876,0.0,39.6,69
2022-12-25,dipirona,276.0,276.0,0.0,1055.7142857142876,0.0,39.1,76
2022-12-26,dipirona,190.0,190.0,0.0,865.7142857142876,0.0,21.9,48
2022-12-27,dipirona,218.0,218.0,0.0,647.7142857142876,0.0,32.4,45
2022-12-28,dipirona,246.0,246.0,0.0,4326.357142857145,3924.6428571428573,42.2,68
2022-12-29,dipirona,201.0,201.0,0.0,4125.357142857145,0.0,42.7,76
2022-12-30,dipirona,191.0,191.0,0.0,3934.357142857145,0.0,25.1,43
2022-12-31,dipirona,225.0,225.0,0.0,3709.357142857145,0.0,42.1,74
2023-01-01,dipirona,369.0,369.0,0.0,3340.357142857145,0.0,65.3,138
2023-01-02,dipirona,322.0,322.0,0.0,3018.357142857145,0.0,48.1,81
2023-01-03,dipirona,370.0,370.0,0.0,2648.357142857145,0.0,40.5,87
2023-01-04,dipirona,238.0,238.0,0.0,2410.357142857145,0.0,42.0,84
2023-01-05,dipirona,257.0,257.0,0.0,2153.357142857145,0.0,46.6,86
2023-01-06,dipirona,325.0,325.0,0.0,1828.357142857145,0.0,44.2,87
2023-01-07,dipirona,290.0,290.0,0.0,1538.357142857145,0.0,44.8,102
2023-01-08,dipirona,375.0,375.0,0.0,1163.357142857145,0.0,55.4,115
2023-01-09,dipirona,366.0,366.0,0.0,797.3571428571449,0.0,49.4,96
2023-01-10,dipirona,238.0,238.0,0.0,559.3571428571449,0.0,44.0,86
2023-01-11,dipirona,258.0,258.0,0.0,4213.142857142859,3911.785714285714,52.2,108
2023-01-12,dipirona,221.0,221.0,0.0,3992.1428571428587,0.0,37.3,71
2023-01-13,dipirona,295.0,295.0,0.0,3697.1428571428587,0.0,42.2,65
2023-01-14,dipirona,263.0,263.0,0.0,3434.1428571428587,0.0,56.5,133
2023-01-15,dipirona,315.0,315.0,0.0,3119.1428571428587,0.0,47.9,105
2023-01-16,dipirona,258.0,258.0,0.0,2861.1428571428587,0.0,48.6,100
2023-01-17,dipirona,342.0,342.0,0.0,2519.1428571428587,0.0,56.6,113
2023-01-18,dipirona,251.0,251.0,0.0,2268.1428571428587,0.0,39.4,91
2023-01-19,dipirona,230.0,230.0,0.0,2038.1428571428587,0.0,36.6,81
2023-01-20,dipirona,160.0,160.0,0.0,1878.1428571428587,0.0,22.2,48
2023-01-21,dipirona,244.0,244.0,0.0,1634.1428571428587,0.0,41.3,79
2023-01-22,dipirona,276.0,276.0,0.0,1358.1428571428587,0.0,40.6,90
2023-01-23,dipirona,251.0,251.0,0.0,1107.1428571428587,0.0,38.9,77
2023-01-24,dipirona,248.0,248.0,0.0,5202.714285714287,4343.571428571428,39.3,66
2023-01-25,dipirona,234.0,234.0,0.0,4968.714285714287,0.0,30.9,57
2023-01-26,dipirona,186.0,186.0,0.0,4782.714285714287,0.0,30.6,46
2023-01-27,dipirona,184.0,184.0,0.0,4598.714285714287,0.0,35.4,66
2023-01-28,dipirona,226.0,226.0,0.0,4372.714285714287,0.0,42.8,76
2023-01-29,dipirona,239.0,239.0,0.0,4133.714285714287,0.0,47.6,92
2023-01-30,dipirona,275.0,275.0,0.0,3858.714285714287,0.0,38.1,78
2023-01-31,dipirona,157.0,157.0,0.0,3701.714285714287,0.0,27.9,43
2023-02-01,dipirona,277.0,277.0,0.0,3424.714285714287,0.0,42.2,70
2023-02-02,dipirona,237.0,237.0,0.0,3187.714285714287,0.0,36.1,60
2023-02-03,dipirona,199.0,199.0,0.0,2988.714285714287,0.0,29.6,62
2023-02-04,dipirona,227.0,227.0,0.0,2761.714285714287,0.0,37.5,61
2023-02-05,dipirona,189.0,189.0,0.0,2572.714285714287,0.0,34.4,72
2023-02-06,dipirona,222.0,222.0,0.0,2350.714285714287,0.0,41.6,64
2023-02-07,dipirona,195.0,195.0,0.0,2155.714285714287,0.0,40.7,66
2023-02-08,dipirona,199.0,199.0,0.0,1956.7142857142871,0.0,32.9,52
2023-02-09,dipirona,279.0,279.0,0.0,1677.7142857142871,0.0,39.7,73
2023-02-10,dipirona,244.0,244.0,0.0,1433.7142857142871,0.0,33.7,60
2023-02-11,dipirona,266.0,266.0,0.0,1167.7142857142871,0.0,43.5,78
2023-02-12,dipirona,257.0,257.0,0.0,910.7142857142871,0.0,41.4,84
2023-02-13,dipirona,175.0,175.0,0.0,735.7142857142871,0.0,30.6,46
2023-02-14,dipirona,218.0,218.0,0.0,517.7142857142871,0.0,33.8,48
2023-02-15,dipirona,241.0,241.0,0.0,276.71428571428714,0.0,29.5,52
2023-02-16,dipirona,197.0,197.0,0.0,3406.5000000000014,3326.785714285714,24.0,37
2023-02-17,dipirona,224.0,224.0,0.0,3182.5000000000014,0.0,28.4,56
2023-02-18,dipirona,249.0,249.0,0.0,2933.5000000000014,0.0,39.4,86
2023-02-19,dipirona,198.0,198.0,0.0,2735.5000000000014,0.0,29.3,66
2023-02-20,dipirona,239.0,239.0,0.0,2496.5000000000014,0.0,38.8,64
2023-02-21,dipirona,233.0,233.0,0.0,2263.5000000000014,0.0,42.1,61
2023-02-22,dipirona,208.0,208.0,0.0,2055.5000000000014,0.0,45.5,75
2023-02-23,dipirona,201.0,201.0,0.0,1854.5000000000014,0.0,27.7,59
2023-02-24,dipirona,261.0,261.0,0.0,1593.5000000000014,0.0,46.2,85
2023-02-25,dipirona,271.0,271.0,0.0,1322.5000000000014,0.0,48.6,84
2023-02-26,dipirona,204.0,204.0,0.0,1118.5000000000014,0.0,32.4,59
2023-02-27,dipirona,226.0,226.0,0.0,892.5000000000014,0.0,36.3,64
2023-02-28,dipirona,189.0,189.0,0.0,703.5000000000014,0.0,23.3,51
2023-03-01,dipirona,191.0,191.0,0.0,3905.714285714287,3393.214285714286,34.9,58
2023-03-02,dipirona,198.0,198.0,0.0,3707.714285714287,0.0,34.1,71
2023-03-03,dipirona,245.0,245.0,0.0,3462.714285714287,0.0,38.1,68
2023-03-04,dipirona,344.0,344.0,0.0,3118.714285714287,0.0,47.5,115
2023-03-05,dipirona,386.0,386.0,0.0,2732.714285714287,0.0,56.0,115
2023-03-06,dipirona,359.0,359.0,0.0,2373.714285714287,0.0,61.0,124
2023-03-07,dipirona,339.0,339.0,0.0,2034.7142857142871,0.0,49.9,113
2023-03-08,dipirona,406.0,406.0,0.0,1628.7142857142871,0.0,52.4,124
2023-03-09,dipirona,233.0,233.0,0.0,1395.7142857142871,0.0,25.6,59
2023-03-10,dipirona,255.0,255.0,0.0,1140.7142857142871,0.0,28.9,47
2023-03-11,dipirona,280.0,280.0,0.0,860.7142857142871,0.0,43.1,91
2023-03-12,dipirona,245.0,245.0,0.0,615.7142857142871,0.0,30.8,67
2023-03-13,dipirona,250.0,250.0,0.0,4246.4285714285725,3880.714285714286,34.9,56
2023-03-14,dipirona,264.0,264.0,0.0,3982.4285714285725,0.0,32.7,60
2023-03-15,dipirona,175.0,175.0,0.0,3807.4285714285725,0.0,30.6,61
2023-03-16,dipirona,166.0,166.0,0.0,3641.4285714285725,0.0,34.8,67
2023-03-17,dipirona,197.0,197.0,0.0,3444.4285714285725,0.0,37.4,56
2023-03-18,dipirona,275.0,275.0,0.0,3169.4285714285725,0.0,46.0,86
2023-03-19,dipirona,306.0,306.0,0.0,2863.4285714285725,0.0,47.0,97
2023-03-20,dipirona,216.0,216.0,0.0,2647.4285714285725,0.0,46.5,87
2023-03-21,dipirona,190.0,190.0,0.0,2457.4285714285725,0.0,30.9,63
2023-03-22,dipirona,233.0,233.0,0.0,2224.4285714285725,0.0,34.0,58
2023-03-23,dipirona,199.0,199.0,0.0,2025.4285714285725,0.0,43.9,85
2023-03-24,dipirona,217.0,217.0,0.0,1808.4285714285725,0.0,35.1,67
2023-03-25,dipirona,233.0,233.0,0.0,1575.4285714285725,0.0,49.2,97
2023-03-26,dipirona,262.0,262.0,0.0,1313.4285714285725,0.0,40.9,87
2023-03-27,dipirona,204.0,204.0,0.0,1109.4285714285725,0.0,47.8,92
2023-03-28,dipirona,261.0,261.0,0.0,848.4285714285725,0.0,49.0,95
2023-03-29,dipirona,229.0,229.0,0.0,4061.9285714285725,3442.5,42.5,116
2023-03-30,dipirona,225.0,225.0,0.0,3836.9285714285725,0.0,50.1,91
2023-03-31,dipirona,292.0,292.0,0.0,3544.9285714285725,0.0,30.0,82
2023-04-01,dipirona,230.0,230.0,0.0,3314.9285714285725,0.0,38.7,79
2023-04-02,dipirona,266.0,266.0,0.0,3048.9285714285725,0.0,51.2,96
2023-04-03,dipirona,203.0,203.0,0.0,2845.9285714285725,0.0,35.0,65
2023-04-04,dipirona,262.0,262.0,0.0,2583.9285714285725,0.0,37.8,86
2023-04-05,dipirona,313.0,313.0,0.0,2270.9285714285725,0.0,36.1,77
2023-04-06,dipirona,226.0,226.0,0.0,2044.9285714285725,0.0,44.2,76
2023-04-07,dipirona,268.0,268.0,0.0,1776.9285714285725,0.0,37.0,89
2023-04-08,dipirona,347.0,347.0,0.0,1429.9285714285725,0.0,49.5,90
2023-04-09,dipirona,224.0,224.0,0.0,1205.9285714285725,0.0,42.4,83
2023-04-10,dipirona,305.0,305.0,0.0,900.9285714285725,0.0,32.9,69
2023-04-11,dipirona,237.0,237.0,0.0,663.9285714285725,0.0,33.9,65
2023-04-12,dipirona,336.0,336.0,0.0,4050.0714285714294,3722.142857142857,47.3,108
2023-04-13,dipirona,322.0,322.0,0.0,3728.0714285714294,0.0,60.0,123
2023-04-14,dipirona,339.0,339.0,0.0,3389.0714285714294,0.0,57.8,118
2023-04-15,dipirona,306.0,306.0,0.0,3083.0714285714294,0.0,43.4,105
2023-04-16,dipirona,350.0,350.0,0.0,2733.0714285714294,0.0,63.0,146
2023-04-17,dipirona,255.0,255.0,0.0,2478.0714285714294,0.0,41.6,90
2023-04-18,dipirona,221.0,221.0,0.0,2257.0714285714294,0.0,52.0,95
2023-04-19,dipirona,214.0,214.0,0.0,2043.0714285714294,0.0,37.9,85
2023-04-20,dipirona,214.0,214.0,0.0,1829.0714285714294,0.0,51.1,89
2023-04-21,dipirona,295.0,295.0,0.0,1534.0714285714294,0.0,49.8,104
2023-04-22,dipirona,327.0,327.0,0.0,1207.0714285714294,0.0,47.7,111
2023-04-23,dipirona,228.0,228.0,0.0,5317.285714285716,4338.214285714286,42.3,90
2023-04-24,dipirona,254.0,254.0,0.0,5063.285714285716,0.0,43.9,96
2023-04-25,dipirona,303.0,303.0,0.0,4760.285714285716,0.0,49.7,118
2023-04-26,dipirona,217.0,217.0,0.0,4543.285714285716,0.0,44.0,86
2023-04-27,dipirona,263.0,263.0,0.0,4280.285714285716,0.0,42.6,97
2023-04-28,dipirona,255.0,255.0,0.0,4025.2857142857156,0.0,29.7,71
2023-04-29,dipirona,234.0,234.0,0.0,3791.2857142857156,0.0,41.4,84
2023-04-30,dipirona,230.0,230.0,0.0,3561.2857142857156,0.0,31.9,73
2023-05-01,dipirona,296.0,296.0,0.0,3265.2857142857156,0.0,43.1,93
2023-05-02,dipirona,220.0,220.0,0.0,3045.2857142857156,0.0,29.5,56
2023-05-03,dipirona,223.0,223.0,0.0,2822.2857142857156,0.0,30.0,57
2023-05-04,dipirona,225.0,225.0,0.0,2597.2857142857156,0.0,43.9,64
2023-05-05,dipirona,194.0,194.0,0.0,2403.2857142857156,0.0,37.6,68
2023-05-06,dipirona,263.0,263.0,0.0,2140.2857142857156,0.0,42.9,81
2023-05-07,dipirona,286.0,286.0,0.0,1854.2857142857156,0.0,34.4,80
2023-05-08,dipirona,227.0,227.0,0.0,1627.2857142857156,0.0,33.7,65
2023-05-09,dipirona,259.0,259.0,0.0,1368.2857142857156,0.0,38.9,70
2023-05-10,dipirona,183.0,183.0,0.0,1185.2857142857156,0.0,29.7,58
2023-05-11,dipirona,236.0,236.0,0.0,949.2857142857156,0.0,39.6,64
2023-05-12,dipirona,232.0,232.0,0.0,717.2857142857156,0.0,27.6,54
2023-05-13,dipirona,228.0,228.0,0.0,489.2857142857156,0.0,34.4,63
2023-05-14,dipirona,225.0,225.0,0.0,3974.6428571428587,3710.357142857143,33.6,64
2023-05-15,dipirona,251.0,251.0,0.0,3723.6428571428587,0.0,36.6,64
2023-05-16,dipirona,241.0,241.0,0.0,3482.6428571428587,0.0,39.0,80
2023-05-17,dipirona,276.0,276.0,0.0,3206.6428571428587,0.0,40.1,79
2023-05-18,dipirona,272.0,272.0,0.0,2934.6428571428587,0.0,35.0,64
2023-05-19,dipirona,246.0,246.0,0.0,2688.6428571428587,0.0,28.4,51
2023-05-20,dipirona,256.0,256.0,0.0,2432.6428571428587,0.0,34.0,53
2023-05-21,dipirona,242.0,242.0,0.0,2190.6428571428587,0.0,40.7,75
2023-05-22,dipirona,170.0,170.0,0.0,2020.6428571428587,0.0,40.8,79
2023-05-23,dipirona,164.0,164.0,0.0,1856.6428571428587,0.0,32.8,60
2023-05-24,dipirona,222.0,222.0,0.0,1634.6428571428587,0.0,42.3,73
2023-05-25,dipirona,232.0,232.0,0.0,1402.6428571428587,0.0,39.5,77
2023-05-26,dipirona,203.0,203.0,0.0,1199.6428571428587,0.0,30.2,51
2023-05-27,dipirona,208.0,208.0,0.0,991.6428571428587,0.0,37.7,68
2023-05-28,dipirona,230.0,230.0,0.0,761.6428571428587,0.0,48.7,81
2023-05-29,dipirona,212.0,212.0,0.0,549.6428571428587,0.0,31.3,66
2023-05-30,dipirona,225.0,225.0,0.0,3818.57142857143,3493.928571428571,42.2,73
2023-05-31,dipirona,225.0,225.0,0.0,3593.57142857143,0.0,31.9,74
2023-06-01,dipirona,188.0,188.0,0.0,3405.57142857143,0.0,35.0,59
2023-06-02,dipirona,313.0,313.0,0.0,3092.57142857143,0.0,52.0,92
2023-06-03,dipirona,305.0,305.0,0.0,2787.57142857143,0.0,55.0,113
2023-06-04,dipirona,326.0,326.0,0.0,2461.57142857143,0.0,55.5,118
2023-06-05,dipirona,286.0,286.0,0.0,2175.57142857143,0.0,42.8,90
2023-06-06,dipirona,358.0,358.0,0.0,1817.5714285714298,0.0,45.5,91
2023-06-07,dipirona,293.0,293.0,0.0,1524.5714285714298,0.0,50.7,109
2023-06-08,dipirona,311.0,311.0,0.0,1213.5714285714298,0.0,41.9,90
2023-06-09,dipirona,318.0,318.0,0.0,895.5714285714298,0.0,51.6,112
2023-06-10,dipirona,286.0,286.0,0.0,609.5714285714298,0.0,47.6,95
2023-06-11,dipirona,287.0,287.0,0.0,4107.9285714285725,3785.357142857143,54.6,126
2023-06-12,dipirona,306.0,306.0,0.0,3801.9285714285725,0.0,43.6,95
2023-06-13,dipirona,304.0,304.0,0.0,3497.9285714285725,0.0,36.4,81
2023-06-14,dipirona,314.0,314.0,0.0,3183.9285714285725,0.0,53.9,111
2023-06-15,dipirona,275.0,275.0,0.0,2908.9285714285725,0.0,44.1,81
2023-06-16,dipirona,374.0,374.0,0.0,2534.9285714285725,0.0,45.3,88
2023-06-17,dipirona,347.0,347.0,0.0,2187.9285714285725,0.0,54.5,106
2023-06-18,dipirona,308.0,308.0,0.0,1879.9285714285725,0.0,51.3,107
2023-06-19,dipirona,407.0,407.0,0.0,1472.9285714285725,0.0,50.8,102
2023-06-20,dipirona,246.0,246.0,0.0,1226.9285714285725,0.0,46.6,91
2023-06-21,dipirona,323.0,323.0,0.0,903.9285714285725,0.0,48.2,100
2023-06-22,dipirona,301.0,301.0,0.0,5301.142857142859,4698.214285714286,56.6,129
2023-06-23,dipirona,351.0,351.0,0.0,4950.142857142859,0.0,53.5,89
2023-06-24,dipirona,392.0,392.0,0.0,4558.142857142859,0.0,52.7,117
2023-06-25,dipirona,272.0,272.0,0.0,4286.142857142859,0.0,44.8,97
2023-06-26,dipirona,366.0,366.0,0.0,3920.1428571428587,0.0,56.6,118
2023-06-27,dipirona,265.0,265.0,0.0,3655.1428571428587,0.0,51.3,105
2023-06-28,dipirona,439.0,439.0,0.0,3216.1428571428587,0.0,60.4,150
2023-06-29,dipirona,435.0,435.0,0.0,2781.1428571428587,0.0,69.5,147
2023-06-30,dipirona,405.0,405.0,0.0,2376.1428571428587,0.0,64.3,146
2023-07-01,dipirona,576.0,576.0,0.0,1800.1428571428587,0.0,70.3,175
2023-07-02,dipirona,340.0,340.0,0.0,1460.1428571428587,0.0,61.3,123
2023-07-03,dipirona,403.0,403.0,0.0,1057.1428571428587,0.0,78.3,178
2023-07-04,dipirona,212.0,212.0,0.0,845.1428571428587,0.0,40.7,92
2023-07-05,dipirona,223.0,223.0,0.0,622.1428571428587,0.0,51.8,89
2023-07-06,dipirona,197.0,197.0,0.0,425.1428571428587,0.0,50.8,99
2023-07-07,dipirona,216.0,216.0,0.0,5413.07142857143,5203.928571428572,41.1,79
2023-07-08,dipirona,201.0,201.0,0.0,5212.07142857143,0.0,51.4,90
2023-07-09,dipirona,168.0,168.0,0.0,5044.07142857143,0.0,40.4,75
2023-07-10,dipirona,239.0,239.0,0.0,4805.07142857143,0.0,35.1,62
2023-07-11,dipirona,233.0,233.0,0.0,4572.07142857143,0.0,30.1,55
2023-07-12,dipirona,202.0,202.0,0.0,4370.07142857143,0.0,34.8,54
2023-07-13,dipirona,194.0,194.0,0.0,4176.07142857143,0.0,31.5,46
2023-07-14,dipirona,292.0,292.0,0.0,3884.0714285714303,0.0,36.0,64
2023-07-15,dipirona,236.0,236.0,0.0,3648.0714285714303,0.0,37.0,76
2023-07-16,dipirona,222.0,222.0,0.0,3426.0714285714303,0.0,43.1,83
